artifact;repository
im.actor.server:actor-sms;github.com/(your repository url)
im.actor.server:actor-activation;github.com/(your repository url)
im.actor.server:actor-bots;github.com/(your repository url)
im.actor.server:actor-http-api;github.com/(your repository url)
im.actor:actor-bots-shared;github.com/yourrepositoryurl
im.actor.server:actor-notify;github.com/(your repository url)
info.kwarc.sally4:planetary-base;gl.kwarc.info/group/sally4
info.fangjh.pom:super-pom;git@git.fangjh.info:fangjh/poms.git
im.actor:actor-botkit;github.com/yourrepositoryurl
info.kwarc.sally4.comm:comm-planetary;gl.kwarc.info/group/sally4
info.kwarc.sally4:office-base;gl.kwarc.info/group/sally4
info.kwarc.sally4:deepamehta-base;gl.kwarc.info/group/sally4
in.clouthink.daas:daas-fss-local;git://git.coding.net/melthaw/daas-fss.git
info.kwarc.sally4:office-spreadsheet;gl.kwarc.info/group/sally4
info.kwarc.sally4.comm:comm-repository;gl.kwarc.info/group/sally4
info.kwarc.sally4.comm:comm-text;gl.kwarc.info/group/sally4
id.devcode.common:spring-extension-common;git@gitlab.codeoffice.net:laminalfalah/spring-extension-code.git
hr.ngs.templater:templater_2.12;git@templater.info:templater.git
id.devcode:spring-extension-parent;git@gitlab.codeoffice.net:laminalfalah/spring-extension-code.git
guru.mocker.annotation:mixin;${guru.mocker.mixin.scm.url}
id.devcode.openapi:spring-extension-openapi;git@gitlab.codeoffice.net:laminalfalah/spring-extension-code.git
hr.ngs.templater:templater_2.10;git@templater.info:templater.git
hr.ngs.templater:templater_2.11;git@templater.info:templater.git
id.devcode.validator:spring-extension-validator;git@gitlab.codeoffice.net:laminalfalah/spring-extension-code.git
id.devcode.web:spring-extension-web;git@gitlab.codeoffice.net:laminalfalah/spring-extension-code.git
hu.netmind.beankeeper:beankeeper;svn://svn.netmind.hu/beankeeper/release/2.6.3
fr.natsystem.natjet:natsys-nsdktemplate;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:patterns.aggregator;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ServiceProviderWB1;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ServiceProviderWB2;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:iPOJOAdaptee;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:iPOJOAdapter;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.inria.corese:coresedb-benchmark;git@gitlab.inria.fr:corese/corese-lab.git/persistency-tools/coresedb-benchmark
fr.natsystem.natjet:natsys-themes-natxtend;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:ExtenderServiceRequester;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.natsystem.natjet:natsys-model;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:ConsumerWB;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.inria.corese:persistency-tools;git@gitlab.inria.fr:corese/corese-lab.git/persistency-tools
fr.natsystem.natjet:natsys-config;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:ServiceRequesterWB1;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ServiceRequesterWB2;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ProducerEA;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.natsystem.natjet:natsys-themes-natjet;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:ServiceRequester;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.natsystem.natjet:natsys-themes-mobile;scm:svn:https://ksora.natsystem.fr/gitea/
fr.natsystem.natjet:natsys-echo3controls;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:SCRServiceProvider;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ServiceAPI4WAStep4;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:iPOJOServiceRequester;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.natsystem.natjet:natsys-codearray;scm:svn:https://ksora.natsystem.fr/gitea/
fr.natsystem.natjet:natsys-nsimpl;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:iPOJOProducerAP;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:NativeAdapter;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:SCRServiceRequester;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.inria.corese:rdf-to-graph-orientdb;git@gitlab.inria.fr:corese/corese-lab.git/persistency-tools/rdf-to-graph-orientdb
fr.natsystem.natjet:natsys-nsimplcommon;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:ServiceAPI4EAStep4;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.natsystem.natjet:natsys-devmodel;scm:svn:https://ksora.natsystem.fr/gitea/
fr.velossity.osgi:ProducerAP;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.inria.corese:rdf-to-graph-stats;git@gitlab.inria.fr:corese/corese-lab.git/persistency-tools/rdf-to-graph-stats
fr.velossity.osgi:iPOJOServiceProvider;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ServiceProvider1;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:iPOJOProducerWB;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.velossity.osgi:ServiceProvider2;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.inria.corese:rdf-to-graph-titandb;git@gitlab.inria.fr:corese/corese-lab.git/persistency-tools/rdf-to-graph-titandb
fr.inria.corese:rdf-to-graph-nulldriver;git@gitlab.inria.fr:corese/corese-lab.git/persistency-tools/rdf-to-graph-nulldriver
fr.natsystem.natjet:natsys-themes;scm:svn:https://ksora.natsystem.fr/gitea/
fr.inria.corese:kggui-neo4j;git@gitlab.inria.fr:corese/corese-lab.git/kggui-neo4j
fr.velossity.osgi:TwitterService;scm:svn:https://osgipatterns.svn.sourceforge.net/svnroot/osgipatterns/services/logging/tags/logging.aggregator-1.0.1/trunk
fr.inria.corese:rdf-to-graph;git@gitlab.inria.fr:corese/corese-lab.git/persistency-tools/rdf-to-graph
fr.velossity.osgi:ConsumerEL;scm:svn:svn+ssh://saintmar@svn.code.sf.net/p/osgipatterns/code/multi-modules/tags/patterns.aggregator-1.0.14/trunk
fr.natsystem.natjet:natsys-nsdkimpl;scm:svn:https://ksora.natsystem.fr/gitea/
fr.natsystem.natjet:graphical-testing;scm:svn:https://ksora.natsystem.fr/gitea/
fr.natsystem.natjet:natsys-nstools;scm:svn:https://ksora.natsystem.fr/gitea/
fr.natsystem.natjet:natsys-databinder;scm:svn:https://ksora.natsystem.fr/gitea/
fr.natsystem.natjet:natsys-natorb;scm:svn:https://ksora.natsystem.fr/gitea/
fr.inria.corese:corese-shell;git@gitlab.inria.fr:corese/corese-lab.git/corese-shell
fr.natsystem.natjet:natsys-logger;scm:svn:https://ksora.natsystem.fr/gitea/
eu.freme-project.packages:broker-dev;scm:git:git@github.com/freme-project:freme-packages.git
eu.freme-project.bservices.filters:filters-parent;scm:git:git@github.com/freme-project:basic-services.git
eu.freme-project.e-services:tilde-services;scm:git:git@github.com/freme-project:e-services.git
eu.freme-project.e-services:e-service-parent;scm:git:git@github.com/freme-project:e-services.git
eu.freme-project.packages:freme-ner-dev;scm:git:git@github.com/freme-project:freme-packages.git
eu.freme-project.packages:freme-docker;scm:git:git@github.com/freme-project:freme-packages.git
eu.freme-project.packages:package-parent;scm:git:git@github.com/freme-project:freme-packages.git
eu.freme-project.e-services:dbpedia-spotlight;scm:git:git@github.com/freme-project:e-services.git
eu.freme-project.e-services:publishing;scm:git:git@github.com/freme-project:e-services.git
eu.freme-project.bservices.filters:proxy-filter;scm:git:git@github.com/freme-project:basic-services.git
eu.freme-project:common;scm:git:git@github.com/freme-project:FREMECommon.git
eu.freme-project.bservices.controllers:xslt-converter;scm:git:git@github.com/freme-project:basic-services.git
eu.freme-project.bservices.controllers:controllers-parent;scm:git:git@github.com/freme-project:basic-services.git
eu.freme-project:logging-filter;scm:git:git@github.com/freme-project:freme-examples.git
eu.freme-project.bservices.filters:cors-filter;scm:git:git@github.com/freme-project:basic-services.git
eu.freme-project:epublib-parent;scm:git:git@github.com/freme-project:epublib.git
eu.freme-project.packages:broker-local;scm:git:git@github.com/freme-project:freme-packages.git
eu.freme-project.bservices:internationalization;scm:git:git@github.com/freme-project:basic-services.git
eu.freme-project:ldf-client;scm:git:git@github.com/freme-project:ldf-client.git
eu.freme-project.examples:example-parent;scm:git:git@github.com/freme-project:freme-examples.git
eu.freme-project.packages:freme-full;scm:git:git@github.com/freme-project:freme-packages.git
engineer.echo:easyprinter;null
eu.freme-project.bservices:package-maker;scm:git:git@github.com/freme-project:basic-services.git
eu.freme-project.bservices.controllers:nif-converter;scm:git:git@github.com/freme-project:basic-services.git
eu.freme-project.bservices:test-helper;scm:git:git@github.com/freme-project:basic-services.git
eu.freme-project.bservices.filters:internationalization-filter;scm:git:git@github.com/freme-project:basic-services.git
engineer.echo:easylib;null
eu.freme-project:diary;scm:git:git@github.com/freme-project:freme-examples.git
engineer.echo.easyapi:annotation;null
engineer.echo:easyapi;null
engineer.echo.easyapi:compiler;null
dk.eobjects.metamodel:MetaModel-csv; http://eobjects.org/trac/browser/MetaModel/trunk 
dk.eobjects.metamodel:MetaModel-querypostprocessor; http://eobjects.org/trac/browser/MetaModel/trunk 
edu.uiuc.ncsa.security.delegation:ncsa-security-delegation-client;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/ncsa-security-all
edu.uiuc.ncsa.maven.skin:oa4mp-skin;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
dk.eobjects.metamodel:MetaModel-dbase; http://eobjects.org/trac/browser/MetaModel/trunk 
edu.uiuc.ncsa.myproxy:oa4mp-xsede-oauth2;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
edu.uiuc.ncsa.myproxy:oa4mp-client-webapp;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
dk.eobjects.metamodel:MetaModel-core; http://eobjects.org/trac/browser/MetaModel/trunk 
edu.uiuc.ncsa.myproxy:oa4mp-client-test;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
dk.eobjects.metamodel:MetaModel-swingcomponents; http://eobjects.org/trac/browser/MetaModel/trunk 
edu.uiuc.ncsa.security:ncsa-security-java7;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/ncsa-security-all
dk.eobjects.metamodel:MetaModel-openoffice; http://eobjects.org/trac/browser/MetaModel/trunk 
dk.eobjects.metamodel:MetaModel-testware; http://eobjects.org/trac/browser/MetaModel/trunk 
edu.uiuc.ncsa.security:ncsa-security-common;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/ncsa-security-all
dk.eobjects.metamodel:MetaModel-full; http://eobjects.org/trac/browser/MetaModel/trunk 
dk.eobjects.metamodel:MetaModel-excel; http://eobjects.org/trac/browser/MetaModel/trunk 
edu.uiuc.ncsa.myproxy:oa4mp-server-admin-oauth1;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
edu.uiuc.ncsa.myproxy:oa4mp-server-test-oauth2;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
dk.eobjects.metamodel:MetaModel-xml; http://eobjects.org/trac/browser/MetaModel/trunk 
dk.eobjects.metamodel:MetaModel-jdbc; http://eobjects.org/trac/browser/MetaModel/trunk 
edu.uiowa.icts.spring:spring-utils;ssh://git@git.its.uiowa.edu:7999/icts/spring-utils.git
dk.eobjects.metamodel:MetaModel-access; http://eobjects.org/trac/browser/MetaModel/trunk 
edu.jhu.hlt:granite_2.12;git@gitlab.hltcoe.jhu.edu/tongfei/granite.git
edu.uiuc.ncsa.myproxy:oa4mp-co-oidc;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
dk.eobjects.metamodel:MetaModel-packaging; http://eobjects.org/trac/browser/MetaModel/trunk 
dev.metaschema.java:metaschema-cli;${scm.url}/tree/develop/metaschema-cli/tree/develop/metaschema-cli/tree/develop/metaschema-cli/tree/develop/metaschema-cli/tree/develop/metaschema-cli/tree/develop/metaschema-cli/tree/develop/metaschema-cli
dev.metaschema.java:metaschema-schema-generator;${scm.url}/tree/develop/schemagen/tree/develop/schemagen/tree/develop/schemagen/tree/develop/schemagen/tree/develop/schemagen/tree/develop/schemagen/tree/develop/schemagen
dev.metaschema.java:metaschema-core;${scm.url}/tree/develop/core/tree/develop/core/tree/develop/core/tree/develop/core/tree/develop/core/tree/develop/core/tree/develop/core
dev.metaschema.java:metaschema-databind-modules;${scm.url}/tree/develop/databind-modules/tree/develop/databind-modules/tree/develop/databind-modules/tree/develop/databind-modules/tree/develop/databind-modules/tree/develop/databind-modules/tree/develop/databind-modules
dev.metaschema:oss-build-support;${scm.url}/tree/develop/oss-build-support/tree/develop/oss-build-support/tree/develop/oss-build-support/tree/develop/oss-build-support/tree/develop/oss-build-support/tree/develop/oss-build-support/tree/develop/oss-build-support
dev.metaschema.java:metaschema-databind;${scm.url}/tree/develop/databind/tree/develop/databind/tree/develop/databind/tree/develop/databind/tree/develop/databind/tree/develop/databind/tree/develop/databind
dev.metaschema.java:metaschema-maven-plugin;${scm.url}/tree/develop/metaschema-maven-plugin/tree/develop/metaschema-maven-plugin/tree/develop/metaschema-maven-plugin/tree/develop/metaschema-maven-plugin/tree/develop/metaschema-maven-plugin/tree/develop/metaschema-maven-plugin/tree/develop/metaschema-maven-plugin
de.sciss:fscape_2.13.0-M5;git@git.iem.at:sciss/FScape-next.git
de.sciss:scalacollider-dot_2.11;git@git.iem.at:sciss/ScalaCollider-DOT.git
de.sciss:fscape-core_2.13.0-RC2;git@git.iem.at:sciss/FScape-next.git
de.sciss:serial_3.0.0-M1;git@git.iem.at:sciss/Serial.git
de.sciss:fscape-views_2.13.0-RC2;git@git.iem.at:sciss/FScape-next.git
de.sciss:optional_sjs1_2.13;git@git.iem.at:sciss/Optional.git
de.sciss:mellite-full_2.12;git@git.iem.at:sciss/Mellite-full.git
de.sciss:fingertree_2.13.0-RC2;git@git.iem.at:sciss/FingerTree.git
de.sciss:fingertree_2.13.0-RC1;git@git.iem.at:sciss/FingerTree.git
de.sciss:wolkenpumpe_2.13.0-M5;git@git.iem.at:sciss/Wolkenpumpe.git
de.sciss:scalacollider_2.13.0-RC2;git@git.iem.at:sciss/ScalaCollider.git
de.sciss:scalacollider_2.13.0-RC1;git@git.iem.at:sciss/ScalaCollider.git
de.sciss:kollflitz_2.12;git@git.iem.at:sciss/KollFlitz.git
de.sciss:kollflitz_2.13;git@git.iem.at:sciss/KollFlitz.git
de.sciss:scalacolliderswing-plotting_3.0.0-M1;git@git.iem.at:sciss/ScalaColliderSwing.git
de.sciss:filecache-txn_0.27;git@git.iem.at:sciss/FileCache.git
de.sciss:span_3.0.0-M1;git@git.iem.at:sciss/Span.git
de.sciss:patterns_2.13.0-M5;git@git.iem.at:sciss/Patterns.git
de.sciss:audiowidgets-swing_3.0.0-M1;git@git.iem.at:sciss/AudioWidgets.git
de.sciss:fscape-core_2.11;git@git.iem.at:sciss/FScape-next.git
de.sciss:wolkenpumpe-basic_2.13.0-M5;git@git.iem.at:sciss/Wolkenpumpe.git
de.sciss:wolkenpumpe-core_2.11;git@git.iem.at:sciss/Wolkenpumpe.git
de.sciss:scalacolliderswing-plotting_2.13.0-RC2;git@git.iem.at:sciss/ScalaColliderSwing.git
de.sciss:scalacolliderswing-plotting_2.13.0-RC1;git@git.iem.at:sciss/ScalaColliderSwing.git
de.sciss:lucre-bdb_2.13.0-RC1;git@git.iem.at:sciss/Lucre.git
de.sciss:lucrematrix-views_2.12;git@git.iem.at:sciss/LucreMatrix.git
de.sciss:mellite_2.11;git@git.iem.at:sciss/Mellite.git
de.sciss:mellite_2.13;git@git.iem.at:sciss/Mellite.git
de.sciss:mellite_2.12;git@git.iem.at:sciss/Mellite.git
de.sciss:filecache-common_0.27;git@git.iem.at:sciss/FileCache.git
de.sciss:scalacolliderswing_2.11;git@git.iem.at:sciss/ScalaColliderSwing.git
de.sciss:lucre-bdb6_2.13.0-RC1;git@git.iem.at:sciss/Lucre.git
de.sciss:lucre-bdb_2.13.0-RC2;git@git.iem.at:sciss/Lucre.git
de.uni-potsdam.hpi.jerasure:JErasure;jerasure@svn.hpi.uni-potsdam.de:jerasure.git
de.sciss:lucrematrix-core_2.11;git@git.iem.at:sciss/LucreMatrix.git
de.sciss:lucre-bdb6_2.13.0-RC2;git@git.iem.at:sciss/Lucre.git
de.sciss:bdb-je;git@git.iem.at:sciss/bdb-je.git
de.sciss:patterns-core_2.11;git@git.iem.at:sciss/Patterns.git
de.sciss:patterns-lucre_2.13.0-RC1;git@git.iem.at:sciss/Patterns.git
de.sciss:soundprocesses_2.11;git@git.iem.at:sciss/SoundProcesses.git
de.sciss:lucresynth_2.13;git@git.iem.at:sciss/SoundProcesses.git
de.sciss:lucre-confluent_2.11;git@git.iem.at:sciss/Lucre.git
de.sciss:lucre-bdb7_2.13;git@git.iem.at:sciss/Lucre.git
de.sciss:lucre-bdb7_2.11;git@git.iem.at:sciss/Lucre.git
de.sciss:lucre-bdb7_2.12;git@git.iem.at:sciss/Lucre.git
de.sciss:raphael-icons_2.13.0-RC2;git@git.iem.at:sciss/RaphaelIcons.git
de.sciss:raphael-icons_2.13.0-RC1;git@git.iem.at:sciss/RaphaelIcons.git
de.sciss:lucreswing_2.13.0-RC1;git@git.iem.at:sciss/LucreSwing.git
de.sciss:audiowidgets-app_2.13.0-M5;git@git.iem.at:sciss/AudioWidgets.git
de.sciss:lucreswing_2.13.0-RC2;git@git.iem.at:sciss/LucreSwing.git
de.sciss:lucre_2.13.0-RC2;git@git.iem.at:sciss/Lucre.git
de.sciss:fscape-views_2.13.0-M5;git@git.iem.at:sciss/FScape-next.git
de.sciss:scalacollider-dot_2.13.0-RC1;git@git.iem.at:sciss/ScalaCollider-DOT.git
de.sciss:scalacollider-dot_2.13.0-RC2;git@git.iem.at:sciss/ScalaCollider-DOT.git
de.sciss:soundprocesses_2.13.0-RC1;git@git.iem.at:sciss/SoundProcesses.git
de.sciss:soundprocesses_2.13.0-RC2;git@git.iem.at:sciss/SoundProcesses.git
de.sciss:fscape-lucre_2.13.0-M5;git@git.iem.at:sciss/FScape-next.git
de.sciss:scalacolliderswing_2.13.0-RC1;git@git.iem.at:sciss/ScalaColliderSwing.git
de.sciss:strugatzki_2.12;git@git.iem.at:sciss/Strugatzki.git
de.sciss:scalacolliderswing_2.13.0-RC2;git@git.iem.at:sciss/ScalaColliderSwing.git
de.sciss:wolkenpumpe-basic_2.13.0-RC2;git@git.iem.at:sciss/Wolkenpumpe.git
de.sciss:scalacolliderswing-interpreter_2.13.0-M5;git@git.iem.at:sciss/ScalaColliderSwing.git
de.sciss:scissdsp_2.13.0-M5;git@git.iem.at:sciss/ScissDSP.git
de.sciss:patterns-lucre_2.13.0-M5;git@git.iem.at:sciss/Patterns.git
de.sciss:lucre_2.13.0-RC1;git@git.iem.at:sciss/Lucre.git
de.sciss:strugatzki_2.13;git@git.iem.at:sciss/Strugatzki.git
de.sciss:lucre-bdb6_2.11;git@git.iem.at:sciss/Lucre.git
de.sciss:kollflitz_sjs1_2.13;git@git.iem.at:sciss/KollFlitz.git
de.sciss:processor_3.0.0-M1;git@git.iem.at:sciss/Processor.git
de.sciss:equal_0.27;git@git.iem.at:sciss/Equal.git
de.sciss:lucre-bdb6_2.12;git@git.iem.at:sciss/Lucre.git
de.sciss:lucre-core_2.13.0-M5;git@git.iem.at:sciss/Lucre.git
de.sciss:scalacollider-dot_3.0.0-M1;git@git.iem.at:sciss/ScalaCollider-DOT.git
de.sciss:sonogramoverview_3.0.0-M1;git@git.iem.at:sciss/SonogramOverview.git
de.sciss:fileutil_0.27;git@git.iem.at:sciss/FileUtil.git
de.sciss:filecache-txn_2.13.0-M5;git@git.iem.at:sciss/FileCache.git
de.sciss:fscape-macros_2.13.0-M5;git@git.iem.at:sciss/FScape-next.git
de.sciss:desktop-core_3.0.0-M1;git@git.iem.at:sciss/Desktop.git
de.sciss:lucre-aux_2.13.0-RC2;git@git.iem.at:sciss/Lucre.git
de.sciss:lucre-aux_2.13.0-RC1;git@git.iem.at:sciss/Lucre.git
de.sciss:span_2.13.0-M5;git@git.iem.at:sciss/Span.git
de.sciss:lucre-data_2.13.0-M5;git@git.iem.at:sciss/Lucre.git
de.sciss:span_0.27;git@git.iem.at:sciss/Span.git
de.sciss:fscape-lucre_2.13.0-RC2;git@git.iem.at:sciss/FScape-next.git
de.sciss:lucre-geom_2.13.0-M5;git@git.iem.at:sciss/Lucre.git
de.sciss:lucresynth_2.13.0-M5;git@git.iem.at:sciss/SoundProcesses.git
de.sciss:lucreswing_2.13.0-M5;git@git.iem.at:sciss/LucreSwing.git
de.sciss:lucresynth_2.13.0-RC1;git@git.iem.at:sciss/SoundProcesses.git
de.sciss:fileutil_3.0.0-M1;git@git.iem.at:sciss/FileUtil.git
de.sciss:filecache-mutable_2.13.0-M5;git@git.iem.at:sciss/FileCache.git
de.sciss:fscape-modules_2.13.0-RC2;git@git.iem.at:sciss/FScape-next.git
de.sciss:filecache-mutable_2.13.0-RC2;git@git.iem.at:sciss/FileCache.git
de.sciss:filecache-mutable_2.13.0-RC1;git@git.iem.at:sciss/FileCache.git
de.sciss:filecache-common_3.0.0-M1;git@git.iem.at:sciss/FileCache.git
de.sciss:scalafreesound-core_2.13.0-RC2;git@git.iem.at:sciss/ScalaFreesound.git
de.sciss:scalacollider-trace_2.11;git@git.iem.at:sciss/ScalaCollider-Trace.git
de.sciss:scalacollider-trace_2.12;git@git.iem.at:sciss/ScalaCollider-Trace.git
de.sciss:scalacollider-trace_2.13;git@git.iem.at:sciss/ScalaCollider-Trace.git
de.sciss:scalafreesound-views_2.11;git@git.iem.at:sciss/ScalaFreesound.git
de.sciss:lucre-data_2.13.0-RC1;git@git.iem.at:sciss/Lucre.git
de.sciss:scalacollider-if_3.0.0-M1;git@git.iem.at:sciss/ScalaCollider-If.git
de.sciss:scalacollider-dot_0.27;git@git.iem.at:sciss/ScalaCollider-DOT.git
de.sciss:lucre-data_2.13.0-RC2;git@git.iem.at:sciss/Lucre.git
de.sciss:scalacolliderswing-app_2.13.0-M5;git@git.iem.at:sciss/ScalaColliderSwing.git
de.sciss:negatum-views_2.11;git@git.iem.at:sciss/Negatum-views.git
de.sciss:netutil;git@git.iem.at:sciss/NetUtil.git
de.sciss:wolkenpumpe-core_2.13.0-RC1;git@git.iem.at:sciss/Wolkenpumpe.git
de.sciss:wolkenpumpe-core_2.13.0-RC2;git@git.iem.at:sciss/Wolkenpumpe.git
de.sciss:treetable-scala_3.0.0-M3;git@git.iem.at:sciss/TreeTable.git
de.sciss:desktop-mac_2.13.0-M5;git@git.iem.at:sciss/Desktop.git
de.sciss:treetable-scala_3.0.0-M1;git@git.iem.at:sciss/TreeTable.git
de.sciss:sonogramoverview_2.13.0-M5;git@git.iem.at:sciss/SonogramOverview.git
de.sciss:scalacollider-if_0.27;git@git.iem.at:sciss/ScalaCollider-If.git
de.sciss:fileutil_2.13.0-M5;git@git.iem.at:sciss/FileUtil.git
de.sciss:audiowidgets-app_2.13.0-RC1;git@git.iem.at:sciss/AudioWidgets.git
de.sciss:audiowidgets-app_2.13.0-RC2;git@git.iem.at:sciss/AudioWidgets.git
de.sciss:linkernighantsp_2.13;git@git.iem.at:sciss/LinKernighanTSP.git
de.sciss:linkernighantsp_2.12;git@git.iem.at:sciss/LinKernighanTSP.git
de.sciss:lucre_2.13;git@git.iem.at:sciss/Lucre.git
de.sciss:lucre-bdb6_2.13;git@git.iem.at:sciss/Lucre.git
de.sciss:scalacollider_0.27;git@git.iem.at:sciss/ScalaCollider.git
de.sciss:kollflitz_3.0.0-M1;git@git.iem.at:sciss/KollFlitz.git
de.sciss:span_2.13.0-RC1;git@git.iem.at:sciss/Span.git
de.sciss:span_2.13.0-RC2;git@git.iem.at:sciss/Span.git
de.sciss:desktop-mac_3.0.0-M1;git@git.iem.at:sciss/Desktop.git
de.sciss:filecache-mutable_0.27;git@git.iem.at:sciss/FileCache.git
de.sciss:treetable-scala_2.13.0-M5;git@git.iem.at:sciss/TreeTable.git
de.sciss:swingplus_2.13;git@git.iem.at:sciss/SwingPlus.git
de.sciss:scalacollider-if_2.13.0-RC2;git@git.iem.at:sciss/ScalaCollider-If.git
de.sciss:scalacollider-if_2.13.0-RC1;git@git.iem.at:sciss/ScalaCollider-If.git
de.sciss:scissdsp_3.0.0-M1;git@git.iem.at:sciss/ScissDSP.git
de.sciss:desktop_2.11;git@git.iem.at:sciss/Desktop.git
de.sciss:scalacolliderswing-core_2.13.0-RC1;git@git.iem.at:sciss/ScalaColliderSwing.git
de.sciss:desktop-mac_2.11;git@git.iem.at:sciss/Desktop.git
de.sciss:scalacolliderswing-core_2.13.0-RC2;git@git.iem.at:sciss/ScalaColliderSwing.git
de.sciss:patterns_2.13;git@git.iem.at:sciss/Patterns.git
de.sciss:patterns_2.12;git@git.iem.at:sciss/Patterns.git
de.sciss:topology_2.13.0-RC2;git@git.iem.at:sciss/Topology.git
de.sciss:patterns-core_2.13.0-RC1;git@git.iem.at:sciss/Patterns.git
de.sciss:scalafreesound-swing_2.13.0-RC2;git@git.iem.at:sciss/ScalaFreesound.git
